OrderDate,StockDate,OrderNumber,ProductKey,CustomerKey,TerritoryKey,OrderLineItem,OrderQuantity
2018-01-11,2016-11-11,SO61906-2018,477,24128,9,2,6
2018-01-11,2016-11-28,SO61906-2018,479,24128,9,3,6
2018-01-11,2016-10-10,SO61906-2018,487,24362,9,4,3
2018-01-11,2016-12-17,SO61906-2018,582,24597,9,1,3
2018-01-11,2016-10-08,SO61877-2018,478,21267,4,1,3
2018-01-11,2016-10-23,SO61868-2018,464,25323,1,4,6
2018-01-11,2016-12-15,SO61868-2018,529,25820,1,2,4
2018-01-11,2016-11-11,SO61868-2018,215,25075,1,3,2
2018-01-11,2016-12-07,SO61868-2018,540,25820,1,1,2
2018-01-11,2016-10-09,SO61863-2018,232,12320,4,1,6
2018-01-11,2016-12-14,SO61897-2018,485,14628,6,3,4
2018-01-11,2016-12-09,SO61897-2018,528,14915,6,2,5
2018-01-11,2016-10-16,SO61897-2018,235,14485,6,4,4
2018-01-11,2016-09-27,SO61897-2018,537,14628,6,1,4
2018-01-11,2016-10-14,SO61869-2018,540,25270,1,1,6
2018-01-11,2016-10-02,SO61893-2018,223,16745,10,4,4
2018-01-11,2016-10-20,SO61893-2018,477,16745,10,3,4
2018-01-11,2016-10-23,SO61893-2018,479,17077,10,2,4
2018-01-11,2016-12-18,SO61893-2018,530,17243,10,1,4
2018-01-12,2016-10-17,SO61948-2018,484,14722,1,2,7
2018-01-12,2016-12-24,SO61948-2018,589,14868,1,1,6
2018-01-12,2016-11-09,SO61930-2018,480,29410,4,2,6
2018-01-12,2016-09-27,SO61930-2018,530,28570,4,1,4
2018-01-12,2016-09-21,SO61940-2018,528,21807,10,1,6
2018-01-12,2016-11-01,SO61940-2018,536,21388,10,2,5
2018-01-12,2016-12-18,SO61969-2018,223,12138,9,4,6
2018-01-12,2016-10-21,SO61969-2018,220,12257,9,2,4
2018-01-12,2016-10-20,SO61969-2018,489,12257,9,3,6
2018-01-12,2016-10-02,SO61969-2018,573,12257,9,1,2
2018-01-12,2016-12-07,SO61947-2018,485,13101,4,1,4
2018-01-12,2016-12-03,SO61954-2018,220,29700,10,2,6
2018-01-12,2016-12-22,SO61954-2018,561,28843,10,1,3
2018-01-12,2016-10-24,SO61943-2018,477,24430,10,1,6
2018-01-12,2016-11-30,SO61943-2018,484,25398,10,2,5
2018-01-12,2016-09-19,SO61958-2018,529,26227,9,2,4
2018-01-12,2016-12-08,SO61958-2018,539,26227,9,3,7
2018-01-12,2016-09-17,SO61958-2018,215,25471,9,4,5
2018-01-12,2016-11-09,SO61958-2018,385,25723,9,1,6
2018-01-12,2016-10-22,SO61966-2018,229,25254,10,2,3
2018-01-12,2016-12-11,SO61966-2018,381,24773,10,1,5
2018-01-12,2016-11-05,SO61971-2018,462,27777,9,4,5
2018-01-12,2016-11-17,SO61971-2018,477,28877,9,2,6
2018-01-12,2016-12-16,SO61971-2018,479,28052,9,3,5
2018-01-12,2016-09-15,SO61971-2018,584,28877,9,1,2
2018-01-12,2016-12-02,SO61929-2018,529,11293,4,1,7
2018-01-12,2016-11-04,SO61959-2018,383,25485,9,1,6
2018-01-12,2016-12-27,SO61968-2018,479,12372,9,2,6
2018-01-12,2016-10-23,SO61968-2018,484,12015,9,3,7
2018-01-12,2016-09-18,SO61968-2018,576,12253,9,1,5
2018-01-12,2016-10-19,SO61944-2018,541,26675,7,1,6
2018-01-12,2016-12-13,SO61951-2018,352,15195,4,1,4
2018-01-12,2016-11-24,SO61951-2018,537,14616,4,2,4
2018-01-12,2016-12-02,SO61957-2018,477,21645,9,3,7
2018-01-12,2016-12-20,SO61957-2018,479,20821,9,2,7
2018-01-12,2016-12-01,SO61957-2018,377,21027,9,1,4
2018-01-12,2016-12-04,SO61935-2018,223,20732,1,2,4
2018-01-12,2016-11-25,SO61935-2018,476,21135,1,1,2
2018-01-12,2016-12-25,SO61941-2018,477,25560,10,1,7
2018-01-12,2016-10-27,SO61941-2018,214,25805,10,2,6
2018-01-12,2016-11-21,SO61941-2018,232,25314,10,3,4
2018-01-12,2016-11-23,SO61928-2018,489,11733,6,1,4
2018-01-12,2016-11-14,SO61945-2018,480,12410,6,2,4
2018-01-12,2016-10-17,SO61945-2018,537,12653,6,1,6
2018-01-12,2016-11-13,SO61946-2018,477,18243,6,2,5
2018-01-12,2016-09-30,SO61946-2018,478,17548,6,3,3
2018-01-12,2016-12-21,SO61946-2018,480,17896,6,4,7
2018-01-12,2016-12-28,SO61946-2018,485,17722,6,1,5
2018-01-12,2016-12-15,SO61962-2018,223,26770,1,3,6
2018-01-12,2016-10-09,SO61962-2018,488,26770,1,2,6
2018-01-12,2016-09-24,SO61962-2018,574,26510,1,1,5
2018-01-12,2016-10-03,SO61937-2018,477,16478,4,1,4
2018-01-12,2016-10-22,SO61965-2018,214,21717,4,2,5
2018-01-12,2016-09-14,SO61965-2018,580,21510,4,1,4
2018-01-12,2016-12-18,SO61926-2018,489,11366,6,1,6
2018-01-12,2016-11-02,SO61927-2018,480,11816,6,1,3
2018-01-12,2016-10-15,SO61931-2018,530,28724,4,1,5
2018-01-12,2016-10-25,SO61931-2018,541,27896,4,2,5
2018-01-12,2016-11-21,SO61953-2018,480,16480,6,4,5
2018-01-12,2016-10-04,SO61953-2018,528,16163,6,2,3
2018-01-12,2016-12-10,SO61953-2018,362,16322,6,1,5
2018-01-12,2016-12-13,SO61953-2018,486,16480,6,5,2
2018-01-12,2016-09-28,SO61953-2018,537,16163,6,3,5
2018-01-12,2016-11-18,SO61949-2018,485,16066,6,2,6
2018-01-12,2016-12-26,SO61949-2018,354,16384,6,1,3
2018-01-12,2016-09-18,SO61967-2018,226,24584,10,2,3
2018-01-12,2016-11-25,SO61967-2018,387,24825,10,1,6
2018-01-12,2016-10-03,SO61932-2018,528,13401,6,1,4
2018-01-12,2016-11-13,SO61932-2018,536,13401,6,2,7
2018-01-12,2016-11-16,SO61932-2018,220,13932,6,3,2
2018-01-12,2016-10-20,SO61956-2018,220,20657,9,5,3
2018-01-12,2016-10-20,SO61956-2018,379,21271,9,1,2
2018-01-12,2016-10-16,SO61956-2018,473,21475,9,4,2
2018-01-12,2016-11-28,SO61956-2018,529,20657,9,3,3
2018-01-12,2016-12-11,SO61956-2018,540,20862,9,2,4
2018-01-12,2016-09-16,SO61963-2018,215,26842,4,2,4
2018-01-12,2016-10-13,SO61963-2018,562,27103,4,1,5
2018-01-12,2016-11-04,SO61955-2018,223,26789,8,3,7
2018-01-12,2016-10-28,SO61955-2018,214,26016,8,2,3
2018-01-12,2016-11-30,SO61955-2018,573,27046,8,1,3
2018-01-12,2016-10-21,SO61936-2018,477,17607,1,1,5
2018-01-12,2016-10-05,SO61964-2018,529,23204,1,3,3
2018-01-12,2016-11-03,SO61964-2018,214,23659,1,4,3
2018-01-12,2016-11-01,SO61964-2018,538,23887,1,2,5
2018-01-12,2016-11-03,SO61964-2018,604,23887,1,1,5
2018-01-12,2016-11-28,SO61934-2018,462,17759,6,3,7
2018-01-12,2016-10-27,SO61934-2018,235,18281,6,2,6
2018-01-12,2016-09-27,SO61934-2018,474,17759,6,1,4
2018-01-12,2016-10-10,SO61942-2018,529,25154,8,1,7
2018-01-12,2016-11-07,SO61942-2018,472,25154,8,2,3
2018-01-12,2016-12-12,SO61924-2018,480,25990,9,2,5
2018-01-12,2016-12-06,SO61924-2018,528,25990,9,1,3
2018-01-12,2016-12-10,SO61950-2018,485,15040,4,2,4
2018-01-12,2016-12-03,SO61950-2018,214,14748,4,3,5
2018-01-12,2016-11-19,SO61950-2018,356,14894,4,1,2
2018-01-12,2016-10-14,SO61960-2018,479,26241,9,3,4
2018-01-12,2016-10-30,SO61960-2018,383,25988,9,1,6
2018-01-12,2016-11-12,SO61960-2018,477,25484,9,2,2
2018-01-12,2016-10-05,SO61960-2018,487,25484,9,4,3
2018-01-12,2016-12-11,SO61923-2018,485,18636,9,1,7
2018-01-12,2016-12-01,SO61923-2018,473,18636,9,2,5
2018-01-12,2016-12-04,SO61970-2018,479,29271,9,2,6
2018-01-12,2016-11-06,SO61970-2018,477,29271,9,3,5
2018-01-12,2016-09-25,SO61970-2018,579,28435,9,1,5
2018-01-12,2016-12-11,SO61938-2018,485,14432,4,1,7
2018-01-12,2016-12-15,SO61933-2018,478,22860,4,1,5
2018-01-12,2016-10-25,SO61933-2018,477,22642,4,2,5
2018-01-12,2016-12-11,SO61933-2018,484,22642,4,3,6
2018-01-12,2016-11-29,SO61925-2018,226,19904,7,2,5
2018-01-12,2016-09-21,SO61925-2018,588,20097,7,1,6
2018-01-12,2016-10-26,SO61952-2018,480,15174,4,4,7
2018-01-12,2016-11-07,SO61952-2018,354,14885,4,1,3
2018-01-12,2016-09-18,SO61952-2018,528,15174,4,3,2
2018-01-12,2016-10-11,SO61952-2018,537,14885,4,2,4
2018-01-12,2016-09-26,SO61961-2018,223,24208,4,1,6
2018-01-12,2016-10-20,SO61961-2018,573,23509,4,2,5
2018-01-12,2016-09-26,SO61939-2018,540,15870,10,1,4
2018-01-12,2016-11-21,SO61922-2018,485,19671,9,1,5
2018-01-12,2016-12-05,SO61922-2018,215,19480,9,2,6
2018-01-12,2016-11-25,SO61922-2018,223,20053,9,3,4
2018-01-12,2016-10-21,SO61922-2018,490,19480,9,4,2
2018-01-13,2016-10-31,SO62005-2018,485,12283,1,2,4
2018-01-13,2016-12-22,SO62005-2018,356,12283,1,1,6
2018-01-13,2016-12-14,SO62005-2018,487,12645,1,3,5
2018-01-13,2016-10-28,SO61990-2018,477,13821,6,1,4
2018-01-13,2016-10-06,SO61994-2018,485,18805,6,1,5
2018-01-13,2016-12-17,SO61984-2018,480,16410,6,2,6
2018-01-13,2016-11-30,SO61984-2018,540,17060,6,1,4
2018-01-13,2016-11-13,SO62009-2018,528,13784,9,3,4
2018-01-13,2016-10-28,SO62009-2018,354,13784,9,1,6
2018-01-13,2016-11-11,SO62009-2018,537,13920,9,2,6
2018-01-13,2016-12-06,SO62003-2018,477,15065,4,3,3
2018-01-13,2016-10-06,SO62003-2018,478,15210,4,2,5
2018-01-13,2016-11-02,SO62003-2018,480,14920,4,4,3
2018-01-13,2016-10-15,SO62003-2018,362,14630,4,1,4
2018-01-13,2016-11-12,SO61982-2018,530,11847,6,1,5
2018-01-13,2016-09-16,SO61982-2018,487,12077,6,2,2
2018-01-13,2016-12-29,SO62012-2018,477,26722,4,2,6
2018-01-13,2016-10-10,SO62012-2018,479,26981,4,3,3
2018-01-13,2016-09-18,SO62012-2018,215,26462,4,4,3
2018-01-13,2016-10-09,SO62012-2018,573,26462,4,1,2
2018-01-13,2016-09-16,SO61985-2018,480,24991,4,2,5
2018-01-13,2016-10-06,SO61985-2018,540,24991,4,1,3
2018-01-13,2016-11-28,SO61983-2018,480,27925,1,2,4
2018-01-13,2016-09-25,SO61983-2018,538,28201,1,1,3
2018-01-13,2016-12-06,SO62021-2018,480,23562,9,3,5
2018-01-13,2016-12-22,SO62021-2018,538,24024,9,2,3
2018-01-13,2016-12-05,SO62021-2018,604,24255,9,1,3
2018-01-13,2016-10-07,SO62008-2018,383,24751,9,1,2
2018-01-13,2016-12-11,SO61977-2018,214,11561,9,3,6
2018-01-13,2016-11-22,SO61977-2018,473,11450,9,4,5
2018-01-13,2016-10-21,SO61977-2018,477,11339,9,1,3
2018-01-13,2016-10-20,SO61977-2018,478,11561,9,2,5
2018-01-13,2016-11-29,SO62002-2018,477,16386,4,3,7
2018-01-13,2016-11-23,SO62002-2018,478,16704,4,4,7
2018-01-13,2016-10-24,SO62002-2018,485,16068,4,2,6
2018-01-13,2016-09-27,SO62002-2018,488,16386,4,5,3
2018-01-13,2016-10-19,SO62002-2018,596,16068,4,1,5
2018-01-13,2016-10-24,SO61987-2018,529,25475,4,2,3
2018-01-13,2016-11-09,SO61987-2018,215,24747,4,3,4
2018-01-13,2016-10-17,SO61987-2018,540,25232,4,1,2
2018-01-13,2016-12-07,SO62016-2018,529,20750,7,2,7
2018-01-13,2016-12-29,SO62016-2018,539,20750,7,3,7
2018-01-13,2016-12-03,SO62016-2018,220,20951,7,4,3
2018-01-13,2016-10-14,SO62016-2018,381,20347,7,1,6
2018-01-13,2016-09-21,SO62015-2018,214,21255,4,2,6
2018-01-13,2016-10-09,SO62015-2018,385,21051,4,1,3
2018-01-13,2016-11-29,SO62018-2018,575,12502,9,1,2
2018-01-13,2016-10-30,SO61992-2018,528,21943,6,1,7
2018-01-13,2016-12-05,SO61976-2018,462,12159,9,3,7
2018-01-13,2016-11-22,SO61976-2018,528,12520,9,1,5
2018-01-13,2016-10-02,SO61976-2018,220,12279,9,2,4
2018-01-13,2016-12-21,SO61981-2018,485,16857,10,2,3
2018-01-13,2016-11-02,SO61981-2018,220,16376,10,3,6
2018-01-13,2016-12-18,SO61981-2018,588,16536,10,1,3
2018-01-13,2016-11-22,SO61993-2018,485,14459,4,1,5
2018-01-13,2016-09-16,SO61980-2018,477,18338,10,3,7
2018-01-13,2016-11-05,SO61980-2018,478,18338,10,2,3
2018-01-13,2016-12-18,SO61980-2018,215,18161,10,4,5
2018-01-13,2016-10-07,SO61980-2018,589,18338,10,1,4
2018-01-13,2016-09-22,SO61998-2018,537,12214,4,1,6
2018-01-13,2016-12-08,SO61974-2018,528,16879,9,2,7
2018-01-13,2016-10-13,SO61974-2018,220,16879,9,3,2
2018-01-13,2016-09-27,SO61974-2018,536,17380,9,1,3
2018-01-13,2016-11-19,SO61973-2018,528,17540,9,1,4
2018-01-13,2016-09-17,SO61973-2018,480,17373,9,3,4
2018-01-13,2016-12-09,SO61973-2018,536,16872,9,2,7
2018-01-13,2016-12-17,SO62013-2018,477,23124,6,3,7
2018-01-13,2016-12-16,SO62013-2018,479,22902,6,2,6
2018-01-13,2016-12-26,SO62013-2018,561,23124,6,1,3
2018-01-13,2016-11-03,SO62000-2018,481,13465,4,3,3
2018-01-13,2016-11-09,SO62000-2018,485,13731,4,1,3
2018-01-13,2016-10-17,SO62000-2018,220,13598,4,2,2
2018-01-13,2016-12-05,SO62001-2018,474,15462,6,2,6
2018-01-13,2016-12-09,SO62001-2018,589,15165,6,1,2
2018-01-13,2016-11-13,SO61988-2018,478,22376,4,1,7
2018-01-13,2016-12-17,SO61988-2018,477,21942,4,2,5
2018-01-13,2016-10-26,SO61999-2018,477,11456,7,1,4
2018-01-13,2016-10-21,SO61999-2018,479,11456,7,2,5
2018-01-13,2016-09-30,SO61999-2018,215,11456,7,3,4
2018-01-13,2016-11-15,SO61978-2018,529,28866,9,1,5
2018-01-13,2016-11-26,SO61978-2018,215,28041,9,2,5
2018-01-13,2016-11-28,SO62020-2018,462,12121,9,3,4
2018-01-13,2016-10-01,SO62020-2018,214,12356,9,2,3
2018-01-13,2016-10-23,SO62020-2018,576,12003,9,1,6
2018-01-13,2016-10-30,SO62014-2018,562,26759,1,1,3
2018-01-13,2016-11-12,SO61997-2018,528,12149,4,1,6
2018-01-13,2016-12-09,SO61997-2018,537,12149,4,2,2
2018-01-13,2016-11-20,SO62017-2018,584,12936,8,1,6
2018-01-13,2016-10-13,SO62006-2018,223,25170,7,3,4
2018-01-13,2016-09-19,SO62006-2018,220,24444,7,2,5
2018-01-13,2016-09-30,SO62006-2018,575,25412,7,1,4
2018-01-13,2016-09-22,SO61972-2018,484,12001,1,1,6
2018-01-13,2016-10-18,SO62007-2018,580,24371,9,1,5
2018-01-13,2016-10-01,SO61995-2018,480,20288,7,2,4
2018-01-13,2016-11-12,SO61995-2018,529,19898,7,1,5
2018-01-13,2016-11-03,SO62010-2018,528,14332,9,2,5
2018-01-13,2016-10-27,SO62010-2018,214,14059,9,4,4
2018-01-13,2016-10-26,SO62010-2018,362,13786,9,1,4
2018-01-13,2016-12-27,SO62010-2018,537,14195,9,3,3
2018-01-13,2016-11-02,SO61991-2018,478,28462,6,2,4
2018-01-13,2016-10-25,SO61991-2018,477,28739,6,3,4
2018-01-13,2016-09-27,SO61991-2018,480,29015,6,4,3
2018-01-13,2016-11-25,SO61991-2018,528,29015,6,1,4
2018-01-13,2016-11-01,SO61996-2018,529,28218,10,1,4
2018-01-13,2016-11-11,SO61996-2018,215,28777,10,2,2
2018-01-13,2016-09-25,SO61989-2018,477,22777,1,2,8
2018-01-13,2016-11-22,SO61989-2018,478,21909,1,1,7
2018-01-13,2016-09-24,SO61986-2018,536,24033,1,2,7
2018-01-13,2016-11-27,SO61986-2018,215,23800,1,3,4
2018-01-13,2016-12-07,SO61986-2018,235,23567,1,4,3
2018-01-13,2016-09-20,SO61986-2018,528,24267,1,1,2
2018-01-13,2016-11-25,SO62019-2018,215,14793,9,2,5
2018-01-13,2016-09-21,SO62019-2018,560,14651,9,1,2
2018-01-13,2016-11-07,SO61979-2018,477,26114,10,2,7
2018-01-13,2016-12-20,SO61979-2018,479,25368,10,3,6
2018-01-13,2016-10-16,SO61979-2018,377,25865,10,1,4
2018-01-13,2016-10-03,SO62004-2018,485,16542,6,2,7
2018-01-13,2016-11-24,SO62004-2018,352,16701,6,1,3
2018-01-13,2016-11-09,SO62004-2018,486,16542,6,3,6
2018-01-13,2016-12-14,SO62011-2018,482,24534,6,2,3
2018-01-13,2016-10-05,SO62011-2018,579,25010,6,1,2
2018-01-13,2016-12-29,SO61975-2018,480,22191,9,2,5
2018-01-13,2016-11-18,SO61975-2018,536,22631,9,1,3
2018-01-14,2016-10-17,SO62037-2018,530,29315,4,1,6
2018-01-14,2016-12-12,SO62037-2018,214,29033,4,2,2
2018-01-14,2016-11-15,SO62066-2018,528,14764,1,3,4
2018-01-14,2016-09-17,SO62066-2018,536,15202,1,2,4
2018-01-14,2016-11-25,SO62066-2018,215,15202,1,4,2
2018-01-14,2016-12-01,SO62066-2018,588,15202,1,1,2
2018-01-14,2016-09-19,SO62064-2018,215,14117,4,2,3
2018-01-14,2016-09-20,SO62064-2018,485,13982,4,1,2
2018-01-14,2016-09-22,SO62027-2018,214,15904,9,1,3
2018-01-14,2016-10-14,SO62039-2018,540,25003,4,1,3
2018-01-14,2016-10-17,SO62049-2018,477,18249,4,1,2
2018-01-14,2016-12-19,SO62040-2018,536,12806,6,2,3
2018-01-14,2016-12-26,SO62040-2018,215,12684,6,3,6
2018-01-14,2016-11-22,SO62040-2018,528,12318,6,1,6
2018-01-14,2016-11-15,SO62023-2018,528,11598,9,2,6
2018-01-14,2016-10-21,SO62023-2018,535,11825,9,1,6
2018-01-14,2016-11-26,SO62042-2018,529,25856,4,2,8
2018-01-14,2016-10-01,SO62042-2018,480,25609,4,3,4
2018-01-14,2016-10-14,SO62042-2018,540,25363,4,1,5
2018-01-14,2016-10-04,SO62031-2018,477,19823,9,2,4
2018-01-14,2016-12-04,SO62031-2018,479,20608,9,1,7
2018-01-14,2016-12-19,SO62026-2018,491,17573,9,1,3
2018-01-14,2016-12-16,SO62083-2018,383,28632,8,1,2
2018-01-14,2016-11-21,SO62083-2018,490,28910,8,2,6
2018-01-14,2016-11-13,SO62069-2018,477,14803,1,3,7
2018-01-14,2016-11-07,SO62069-2018,478,15389,1,2,3
2018-01-14,2016-12-09,SO62069-2018,229,15389,1,4,4
2018-01-14,2016-11-21,SO62069-2018,356,15096,1,1,2
2018-01-14,2016-09-23,SO62055-2018,477,19886,7,1,7
2018-01-14,2016-12-06,SO62055-2018,466,19886,7,2,6
2018-01-14,2016-10-22,SO62035-2018,214,14717,8,2,4
2018-01-14,2016-12-10,SO62035-2018,360,14717,8,1,2
2018-01-14,2016-10-09,SO62080-2018,604,23955,4,1,3
2018-01-14,2016-12-17,SO62072-2018,477,14895,1,3,7
2018-01-14,2016-12-01,SO62072-2018,478,14751,1,2,5
2018-01-14,2016-12-02,SO62072-2018,358,15040,1,1,6
2018-01-14,2016-12-01,SO62053-2018,223,17082,10,3,5
2018-01-14,2016-11-17,SO62053-2018,474,17414,10,1,6
2018-01-14,2016-12-16,SO62053-2018,489,16916,10,2,3
2018-01-14,2016-12-07,SO62059-2018,529,19364,8,1,5
2018-01-14,2016-09-30,SO62059-2018,214,19550,8,2,6
2018-01-14,2016-10-06,SO62032-2018,583,22547,10,1,6
2018-01-14,2016-12-13,SO62036-2018,529,11588,6,2,4
2018-01-14,2016-11-09,SO62036-2018,539,11365,6,1,4
2018-01-14,2016-12-23,SO62036-2018,220,11477,6,3,4
2018-01-14,2016-12-11,SO62060-2018,223,29746,10,4,4
2018-01-14,2016-12-13,SO62060-2018,529,29746,10,1,5
2018-01-14,2016-12-28,SO62060-2018,215,29457,10,3,6
2018-01-14,2016-10-15,SO62060-2018,487,29457,10,2,4
2018-01-14,2016-11-25,SO62046-2018,475,20307,4,1,5
2018-01-14,2016-11-12,SO62046-2018,488,20504,4,2,5
2018-01-14,2016-10-08,SO62079-2018,528,14191,9,3,6
2018-01-14,2016-10-12,SO62079-2018,220,14328,9,4,5
2018-01-14,2016-12-04,SO62079-2018,358,13918,9,1,5
2018-01-14,2016-10-29,SO62079-2018,537,14328,9,2,5
2018-01-14,2016-11-20,SO62086-2018,214,23486,9,2,6
2018-01-14,2016-12-05,SO62086-2018,604,22808,9,1,2
2018-01-14,2016-11-08,SO62054-2018,528,18421,7,1,4
2018-01-14,2016-10-31,SO62054-2018,536,18598,7,2,5
2018-01-14,2016-10-28,SO62054-2018,485,17890,7,3,5
2018-01-14,2016-10-23,SO62050-2018,528,15466,4,1,4
2018-01-14,2016-09-26,SO62025-2018,488,19477,9,1,5
2018-01-14,2016-09-23,SO62022-2018,484,11738,6,1,4
2018-01-14,2016-12-18,SO62043-2018,477,24167,4,2,5
2018-01-14,2016-09-17,SO62043-2018,536,24167,4,1,5
2018-01-14,2016-10-11,SO62043-2018,220,24167,4,3,4
2018-01-14,2016-12-04,SO62043-2018,235,24878,4,4,6
2018-01-14,2016-10-24,SO62029-2018,223,18194,9,1,5
2018-01-14,2016-11-04,SO62067-2018,478,13551,1,2,4
2018-01-14,2016-11-03,SO62067-2018,587,13290,1,1,4
2018-01-14,2016-11-21,SO62074-2018,220,28785,8,2,2
2018-01-14,2016-10-23,SO62074-2018,565,29355,8,1,6
2018-01-14,2016-12-06,SO62028-2018,229,14959,9,1,6
2018-01-14,2016-11-17,SO62081-2018,477,24197,1,2,5
2018-01-14,2016-09-28,SO62081-2018,226,23499,1,4,6
2018-01-14,2016-11-22,SO62081-2018,479,23964,1,3,4
2018-01-14,2016-11-11,SO62081-2018,584,24430,1,1,2
2018-01-14,2016-12-07,SO62038-2018,528,27047,4,2,5
2018-01-14,2016-12-06,SO62038-2018,480,26782,4,3,5
2018-01-14,2016-11-18,SO62038-2018,535,27577,4,1,4
2018-01-14,2016-11-18,SO62082-2018,477,23244,4,3,7
2018-01-14,2016-09-19,SO62082-2018,232,23928,4,4,5
2018-01-14,2016-11-23,SO62082-2018,479,23700,4,2,6
2018-01-14,2016-10-21,SO62082-2018,606,23244,4,1,2
2018-01-14,2016-10-02,SO62077-2018,356,13392,9,1,2
2018-01-14,2016-09-28,SO62077-2018,537,13261,9,2,3
2018-01-14,2016-11-19,SO62084-2018,489,12380,9,2,5
2018-01-14,2016-12-25,SO62084-2018,575,12380,9,1,6
2018-01-14,2016-09-30,SO62076-2018,484,20866,9,2,3
2018-01-14,2016-10-22,SO62076-2018,371,20866,9,1,2
2018-01-14,2016-12-06,SO62041-2018,535,17719,6,1,5
2018-01-14,2016-10-05,SO62041-2018,214,17893,6,3,3
2018-01-14,2016-12-27,SO62041-2018,528,18240,6,2,2
2018-01-14,2016-10-15,SO62075-2018,223,19905,8,1,4
2018-01-14,2016-09-21,SO62075-2018,578,19519,8,2,3
2018-01-14,2016-10-04,SO62057-2018,466,23062,8,2,6
2018-01-14,2016-09-25,SO62057-2018,477,22614,8,1,6
2018-01-14,2016-10-30,SO62065-2018,214,12726,8,1,2
2018-01-14,2016-10-06,SO62073-2018,360,12394,1,1,3
2018-01-14,2016-11-27,SO62073-2018,485,12394,1,2,3
2018-01-14,2016-12-07,SO62073-2018,488,12274,1,3,6
2018-01-14,2016-12-28,SO62034-2018,485,15387,7,2,7
2018-01-14,2016-10-28,SO62034-2018,226,15840,7,3,6
2018-01-14,2016-10-06,SO62034-2018,362,15236,7,1,6
2018-01-14,2016-09-25,SO62058-2018,214,23454,8,2,3
2018-01-14,2016-12-03,SO62058-2018,529,24383,8,1,3
2018-01-14,2016-10-14,SO62085-2018,491,11809,9,2,2
2018-01-14,2016-11-06,SO62085-2018,562,11695,9,1,3
2018-01-14,2016-10-22,SO62068-2018,480,20525,4,4,5
2018-01-14,2016-12-20,SO62068-2018,528,20130,4,2,6
2018-01-14,2016-12-17,SO62068-2018,535,19933,4,3,4
2018-01-14,2016-11-03,SO62068-2018,596,20328,4,1,2
2018-01-14,2016-10-01,SO62048-2018,223,19202,4,2,4
2018-01-14,2016-11-26,SO62048-2018,474,19202,4,1,3
2018-01-14,2016-10-18,SO62024-2018,480,22621,9,2,3
2018-01-14,2016-09-21,SO62024-2018,485,22399,9,1,5
2018-01-14,2016-10-24,SO62044-2018,477,14658,6,2,7
2018-01-14,2016-10-15,SO62044-2018,478,14945,6,1,6
2018-01-14,2016-09-25,SO62070-2018,485,12231,1,2,7
2018-01-14,2016-10-27,SO62070-2018,215,12352,1,3,2
2018-01-14,2016-09-18,SO62070-2018,358,12715,1,1,4
2018-01-14,2016-12-24,SO62062-2018,480,11733,4,3,5
2018-01-14,2016-10-01,SO62062-2018,528,11398,4,2,7
2018-01-14,2016-11-13,SO62062-2018,537,11621,4,1,6
2018-01-14,2016-11-29,SO62061-2018,529,22782,7,1,3
2018-01-14,2016-11-14,SO62061-2018,214,23008,7,3,5
2018-01-14,2016-10-12,SO62061-2018,538,22782,7,2,4
2018-01-14,2016-11-29,SO62056-2018,490,11661,7,1,3
2018-01-14,2016-11-12,SO62071-2018,362,14937,4,1,6
2018-01-14,2016-11-11,SO62047-2018,475,17587,6,1,5
2018-01-14,2016-11-16,SO62030-2018,488,14807,9,1,4
2018-01-14,2016-10-08,SO62078-2018,478,12352,9,2,3
2018-01-14,2016-12-30,SO62078-2018,354,12232,9,1,6
2018-01-14,2016-09-20,SO62087-2018,529,22809,9,2,4
2018-01-14,2016-11-10,SO62087-2018,464,23261,9,4,6
2018-01-14,2016-10-23,SO62087-2018,538,23261,9,3,7
2018-01-14,2016-09-17,SO62087-2018,235,23035,9,5,5
2018-01-14,2016-11-04,SO62087-2018,606,23261,9,1,6
2018-01-14,2016-12-04,SO62033-2018,214,15781,7,2,4
2018-01-14,2016-12-08,SO62033-2018,352,15781,7,1,4
2018-01-14,2016-09-23,SO62051-2018,528,22366,6,1,6
2018-01-14,2016-10-26,SO62051-2018,220,23252,6,2,4
2018-01-14,2016-12-16,SO62051-2018,232,22809,6,3,3
2018-01-15,2016-12-14,SO62105-2018,214,16498,6,3,6
2018-01-15,2016-10-18,SO62105-2018,529,16339,6,2,3
2018-01-15,2016-11-28,SO62105-2018,540,16022,6,1,6
2018-01-15,2016-11-26,SO62131-2018,223,20503,4,2,7
2018-01-15,2016-11-23,SO62131-2018,598,20109,4,1,5
2018-01-15,2016-10-07,SO62137-2018,215,24241,9,2,5
2018-01-15,2016-11-18,SO62137-2018,581,23770,9,1,3
2018-01-15,2016-11-28,SO62106-2018,536,18786,6,1,5
2018-01-15,2016-11-12,SO62092-2018,528,16339,9,1,7
2018-01-15,2016-09-17,SO62092-2018,464,16663,9,3,7
2018-01-15,2016-10-24,SO62092-2018,536,16986,9,2,7
2018-01-15,2016-12-14,SO62092-2018,215,16825,9,4,5
2018-01-15,2016-10-22,SO62133-2018,485,14832,4,4,6
2018-01-15,2016-10-10,SO62133-2018,528,14832,4,3,4
2018-01-15,2016-10-04,SO62133-2018,360,14976,4,1,3
2018-01-15,2016-11-17,SO62133-2018,537,14832,4,2,3
